PDCT_05_Clean,PHHTTINC_Clean,PHTYPE,PMINOR,PHGEDUC,PEMPL,Province_Name,PSTIR_GR_Clean,prob_housing_stress,Predicted_Housing_Stress,True_Housing_Stress
2.0,44000.0,2,2,2,2,Prince Edward Island,2.0,0.06960164114748991,0,0.0
1.0,26000.0,5,2,2,2,Saskatchewan,1.0,0.3645253978521045,1,1.0
1.0,200000.0,2,2,4,1,New Brunswick,1.0,1.4172952159785938e-06,0,0.0
1.0,190000.0,2,2,6,2,British Columbia,1.0,9.0505980957215e-06,0,0.0
2.0,46000.0,3,1,2,2,British Columbia,1.0,0.2642974047155767,0,0.0
2.0,62500.0,2,2,4,2,Ontario,2.0,0.0892538841018588,0,0.0
1.0,46000.0,2,2,3,2,Ontario,1.0,0.16325828896488012,0,0.0
1.0,85000.0,2,2,3,1,Prince Edward Island,1.0,0.0025783487513221064,0,0.0
2.0,28000.0,5,2,2,2,Newfoundland and Labrador,1.0,0.34190502823867525,1,0.0
1.0,95000.0,5,2,6,1,Alberta,1.0,0.007765554689745502,0,0.0
2.0,39000.0,5,2,1,2,Saskatchewan,1.0,0.26688600661092776,0,0.0
2.0,25000.0,5,2,2,2,Quebec,1.0,0.16867403153560903,0,0.0
1.0,170000.0,1,1,7,1,Quebec,1.0,4.50032980311298e-06,0,0.0
1.0,85000.0,3,2,1,1,Ontario,1.0,0.012128917978172633,0,0.0
2.0,23000.0,5,2,4,2,British Columbia,2.0,0.6544118976004956,1,1.0
1.0,60000.0,2,2,4,2,Alberta,1.0,0.08228681073059503,0,0.0
2.0,46000.0,2,2,3,2,Ontario,2.0,0.23747211721828007,0,1.0
1.0,50000.0,5,2,4,2,Manitoba,1.0,0.07853336614521292,0,0.0
2.0,120000.0,5,2,3,1,Nova Scotia,1.0,0.0011174739657019313,0,0.0
2.0,95000.0,3,2,5,1,British Columbia,1.0,0.011393664061457524,0,0.0
2.0,52500.0,5,2,2,2,Saskatchewan,2.0,0.1239767716664235,0,0.0
1.0,135000.0,2,2,3,1,Alberta,1.0,0.00044475962821829295,0,0.0
2.0,30000.0,5,2,6,2,Ontario,3.0,0.5024271788961616,1,1.0
1.0,,99,9,99,1,Prince Edward Island,1.0,0.061121040320027284,0,0.0
2.0,23000.0,5,2,2,2,British Columbia,1.0,0.6515326221460543,1,0.0
1.0,430000.0,1,1,6,1,Saskatchewan,1.0,2.3973323356988203e-13,0,0.0
1.0,57500.0,2,2,1,2,Saskatchewan,1.0,0.05670838044645534,0,0.0
2.0,82500.0,3,1,4,1,Newfoundland and Labrador,1.0,0.010705227093565913,0,0.0
2.0,25000.0,5,2,4,2,Prince Edward Island,1.0,0.22943420855375163,0,0.0
2.0,39000.0,5,2,1,2,Ontario,2.0,0.3416000018825701,1,0.0
2.0,62500.0,3,1,5,2,Ontario,2.0,0.08984560420818313,0,0.0
1.0,44000.0,5,2,2,1,Alberta,1.0,0.21714912762105107,0,0.0
2.0,62500.0,6,2,4,1,Ontario,1.0,0.09128066666877487,0,0.0
2.0,24000.0,3,1,2,1,Newfoundland and Labrador,1.0,0.3971819004417527,1,0.0
1.0,155000.0,2,2,6,1,Ontario,1.0,9.049088201737035e-05,0,0.0
1.0,180000.0,5,2,6,1,Ontario,2.0,1.6019659645000505e-05,0,0.0
1.0,95000.0,1,1,2,1,Manitoba,1.0,0.0033020468770180644,0,0.0
1.0,70000.0,2,2,6,1,Saskatchewan,1.0,0.024707820857553672,0,0.0
2.0,46000.0,3,2,1,2,Manitoba,1.0,0.14779139765742483,0,0.0
1.0,90000.0,1,2,6,1,Manitoba,1.0,0.0048537582773198525,0,0.0
2.0,33000.0,2,2,1,2,Ontario,1.0,0.43453991517570034,1,0.0
2.0,46000.0,3,9,6,9,Nova Scotia,1.0,0.19822701154824385,0,0.0
1.0,390000.0,1,1,4,1,Newfoundland and Labrador,1.0,2.589937026579635e-12,0,0.0
2.0,90000.0,5,2,1,1,Saskatchewan,1.0,0.00976622129528429,0,0.0
1.0,105000.0,5,2,6,2,Alberta,1.0,0.0039126571309592946,0,0.0
2.0,19500.0,5,2,1,2,Quebec,1.0,0.22901301707494964,0,0.0
1.0,60000.0,5,2,6,2,Ontario,1.0,0.07098871780480094,0,0.0
1.0,650000.0,1,2,7,1,Alberta,1.0,7.8786479800203e-20,0,0.0
2.0,65000.0,3,1,4,1,Manitoba,2.0,0.04327497772573752,0,0.0
2.0,23000.0,5,2,5,2,British Columbia,1.0,0.6558473170762672,1,1.0
2.0,80000.0,2,2,6,2,Ontario,2.0,0.02811119401202662,0,0.0
2.0,14500.0,5,2,7,1,Ontario,3.0,0.7489336769325541,1,1.0
2.0,155000.0,99,9,6,1,Alberta,1.0,0.0004957079571083194,0,0.0
2.0,25000.0,5,2,3,2,Quebec,1.0,0.16956678064865618,0,0.0
2.0,49000.0,5,2,2,2,Quebec,1.0,0.036053686602602004,0,0.0
1.0,240000.0,2,2,6,1,Nova Scotia,1.0,1.4758147493091137e-07,0,0.0
2.0,55000.0,99,9,1,2,Saskatchewan,1.0,0.24292261804774015,0,0.0
2.0,90000.0,2,2,7,1,Prince Edward Island,1.0,0.0029667876098039706,0,0.0
1.0,150000.0,2,2,2,2,Ontario,1.0,0.00012739599537935938,0,0.0
1.0,90000.0,3,1,5,1,Ontario,2.0,0.008698203687329965,0,0.0
2.0,27000.0,5,2,2,2,Ontario,2.0,0.5487613640051658,1,1.0
1.0,120000.0,2,2,1,1,Saskatchewan,1.0,0.0007238205256173403,0,0.0
1.0,65000.0,5,2,4,1,New Brunswick,1.0,0.019357739132676844,0,0.0
1.0,48000.0,5,2,2,1,Ontario,2.0,0.14594797946690333,0,0.0
1.0,97500.0,4,2,3,1,British Columbia,1.0,0.006001614785119284,0,0.0
1.0,290000.0,1,1,7,1,Alberta,1.0,8.094935346218409e-09,0,0.0
2.0,125000.0,1,1,3,1,Saskatchewan,1.0,0.0008070854704151446,0,0.0
2.0,39000.0,3,2,2,2,Ontario,3.0,0.3385489033524686,1,1.0
1.0,31000.0,5,2,1,2,Quebec,1.0,0.07643903231667726,0,0.0
2.0,65000.0,3,2,4,1,Alberta,1.0,0.09098988355262103,0,0.0
2.0,29000.0,5,2,2,2,Prince Edward Island,1.0,0.1815258141248678,0,0.0
2.0,80000.0,1,1,2,1,Saskatchewan,1.0,0.018760678019672336,0,0.0
2.0,22000.0,5,2,3,2,Quebec,1.0,0.20143829862924664,0,0.0
2.0,130000.0,2,2,5,2,Ontario,1.0,0.0008475724834545503,0,0.0
1.0,185000.0,1,1,4,1,Ontario,1.0,1.0589496917100866e-05,0,0.0
2.0,24000.0,5,2,2,2,Newfoundland and Labrador,2.0,0.40781933542969206,1,1.0
2.0,130000.0,1,2,4,1,Alberta,1.0,0.0010054905216067816,0,0.0
1.0,80000.0,2,2,4,1,Newfoundland and Labrador,1.0,0.008013239272224743,0,0.0
1.0,97500.0,1,2,6,1,New Brunswick,1.0,0.0019418610190408611,0,0.0
1.0,210000.0,2,2,4,1,Newfoundland and Labrador,1.0,8.499824352426083e-07,0,0.0
1.0,70000.0,2,2,2,1,Saskatchewan,1.0,0.024102775398995073,0,0.0
2.0,11000.0,5,2,4,2,Newfoundland and Labrador,2.0,0.635448327887085,1,1.0
2.0,29000.0,5,2,2,2,Ontario,1.0,0.5136848234493188,1,0.0
2.0,80000.0,5,2,7,1,Alberta,2.0,0.034909684658731316,0,0.0
2.0,23000.0,3,1,1,2,Alberta,1.0,0.6558105280946783,1,0.0
1.0,45000.0,5,2,4,2,Newfoundland and Labrador,1.0,0.09050577417241917,0,0.0
1.0,92500.0,2,2,4,1,Ontario,1.0,0.00725125436548047,0,0.0
1.0,210000.0,1,1,6,1,New Brunswick,1.0,6.96171983288455e-07,0,0.0
1.0,50000.0,3,1,6,1,British Columbia,2.0,0.1464181435391306,0,1.0
2.0,25000.0,5,2,4,2,Prince Edward Island,1.0,0.22943420855375163,0,0.0
2.0,55000.0,2,2,1,2,Saskatchewan,1.0,0.10268716060655561,0,0.0
1.0,,2,9,6,1,New Brunswick,2.0,0.024063538435350897,0,0.0
1.0,32000.0,2,2,6,2,Alberta,2.0,0.3950421626117027,1,1.0
2.0,195000.0,2,2,6,1,Alberta,1.0,1.0561229479071597e-05,0,0.0
2.0,30000.0,3,1,6,1,Quebec,2.0,0.12280188493089132,0,1.0
1.0,180000.0,1,1,7,1,Quebec,1.0,2.2246087673545942e-06,0,0.0
2.0,30000.0,5,2,2,2,Saskatchewan,2.0,0.4085382132014409,1,1.0
2.0,87500.0,5,2,6,1,Alberta,1.0,0.020750023410765133,0,0.0
2.0,50000.0,5,2,4,1,New Brunswick,1.0,0.08312203473808008,0,0.0
2.0,48000.0,5,2,3,1,Saskatchewan,1.0,0.16150087618970954,0,0.0
2.0,65000.0,5,2,2,1,British Columbia,1.0,0.08717438710017253,0,0.0
1.0,31000.0,5,2,4,1,Saskatchewan,1.0,0.28688310387794275,0,0.0
2.0,33000.0,2,2,5,1,Alberta,3.0,0.4873529818196754,1,1.0
2.0,95000.0,3,1,2,1,Ontario,1.0,0.00956858610285085,0,0.0
2.0,67500.0,5,2,2,1,Ontario,1.0,0.06458162183318766,0,0.0
2.0,130000.0,6,2,6,1,Ontario,1.0,0.000874266157430722,0,0.0
2.0,46000.0,5,2,2,1,Quebec,1.0,0.04352704264648326,0,0.0
2.0,20500.0,5,2,3,2,Quebec,1.0,0.21897607123257143,0,0.0
2.0,55000.0,3,2,4,2,Saskatchewan,1.0,0.10539345916127311,0,0.0
2.0,52500.0,3,2,4,1,Quebec,1.0,0.027784912657124614,0,0.0
2.0,23000.0,5,2,1,2,Ontario,1.0,0.6156542183305252,1,0.0
2.0,130000.0,2,2,7,2,Alberta,1.0,0.001050933955352603,0,0.0
1.0,550000.0,1,2,6,1,Ontario,1.0,7.339065413627617e-17,0,0.0
1.0,62500.0,1,9,7,1,Alberta,2.0,0.0737503764404743,0,1.0
2.0,44000.0,5,2,3,2,Ontario,2.0,0.2697775231208179,0,0.0
2.0,75000.0,5,2,6,1,New Brunswick,1.0,0.015529113308452637,0,0.0
2.0,25000.0,5,2,99,2,British Columbia,1.0,0.7504725292135956,1,0.0
1.0,450000.0,2,2,7,1,Saskatchewan,1.0,6.008621222063896e-14,0,0.0
2.0,145000.0,2,2,6,1,Quebec,1.0,4.234399055682117e-05,0,0.0
2.0,62500.0,2,2,6,2,Quebec,2.0,0.014179061708429742,0,0.0
1.0,250000.0,4,1,6,1,Newfoundland and Labrador,1.0,5.1962074520785995e-08,0,0.0
2.0,72500.0,5,2,5,2,New Brunswick,1.0,0.018626224846317235,0,0.0
2.0,23000.0,5,2,1,2,New Brunswick,2.0,0.37703201782466905,1,1.0
1.0,155000.0,2,2,4,1,British Columbia,1.0,0.0001036288942588497,0,0.0
1.0,77500.0,3,1,6,1,Ontario,1.0,0.020860139159500513,0,0.0
1.0,160000.0,3,2,4,1,New Brunswick,1.0,2.3974471674283667e-05,0,0.0
2.0,100000.0,1,1,7,1,New Brunswick,1.0,0.002590187956829757,0,0.0
1.0,22000.0,5,2,2,2,New Brunswick,2.0,0.29050192050717855,0,1.0
2.0,,5,2,99,2,Saskatchewan,1.0,0.11470018607464981,0,0.0
1.0,77500.0,2,2,2,2,Alberta,2.0,0.025151086633237153,0,0.0
2.0,29000.0,5,2,1,2,Newfoundland and Labrador,2.0,0.324837862114814,1,0.0
2.0,27000.0,5,2,2,2,Quebec,1.0,0.14982575814504215,0,0.0
1.0,67500.0,2,2,4,2,Saskatchewan,1.0,0.029398691665432474,0,0.0
2.0,87500.0,3,1,1,1,British Columbia,1.0,0.018536687525468734,0,0.0
1.0,120000.0,1,1,4,1,Alberta,1.0,0.001262542003004018,0,0.0
2.0,210000.0,4,1,6,1,British Columbia,1.0,3.5146823005217746e-06,0,0.0
2.0,120000.0,1,1,99,9,Saskatchewan,1.0,0.002382181012291686,0,0.0
2.0,52500.0,5,2,2,1,Quebec,1.0,0.02798121244438503,0,0.0
1.0,27000.0,5,2,2,2,Newfoundland and Labrador,1.0,0.2588504213067592,0,0.0
2.0,95000.0,1,1,6,1,Ontario,1.0,0.009620511770200341,0,0.0
2.0,27000.0,5,2,1,2,Ontario,2.0,0.5471876744136126,1,0.0
2.0,70000.0,3,2,4,1,Ontario,1.0,0.054348913130024,0,0.0
2.0,9500.0,99,9,2,2,Newfoundland and Labrador,1.0,0.8388523715732426,1,0.0
1.0,47000.0,5,2,6,2,New Brunswick,1.0,0.06729742922423994,0,0.0
1.0,260000.0,1,1,6,1,Alberta,1.0,6.659310015475796e-08,0,0.0
2.0,,2,2,2,2,Manitoba,2.0,0.05126145302058312,0,0.0
1.0,92500.0,99,9,2,1,Manitoba,1.0,0.011165225811270654,0,0.0
2.0,,99,9,1,1,Quebec,1.0,0.03705136458392157,0,0.0
1.0,95000.0,2,2,4,2,Newfoundland and Labrador,1.0,0.002842407755398999,0,0.0
1.0,44000.0,2,2,99,9,Quebec,1.0,0.062474555671477014,0,0.0
2.0,28000.0,5,2,2,2,New Brunswick,2.0,0.2998320591778497,0,0.0
1.0,400000.0,1,1,7,1,New Brunswick,1.0,1.0755584036594537e-12,0,0.0
2.0,26000.0,5,2,1,2,Manitoba,1.0,0.4199601046447983,1,0.0
2.0,22000.0,5,2,6,2,Ontario,1.0,0.6395395695555528,1,0.0
2.0,39000.0,5,2,4,1,Alberta,3.0,0.3894148828654846,1,1.0
2.0,38000.0,6,2,2,1,Newfoundland and Labrador,2.0,0.20348899059072992,0,0.0
1.0,60000.0,5,2,2,2,Quebec,1.0,0.010679962063333513,0,0.0
2.0,21000.0,5,2,1,2,Ontario,1.0,0.6484099411934185,1,0.0
2.0,35000.0,5,2,6,1,Ontario,2.0,0.41149408181465097,1,0.0
2.0,27000.0,5,2,2,2,Alberta,2.0,0.5982605368759238,1,1.0
1.0,46000.0,5,2,2,2,Alberta,2.0,0.19654068853025686,0,0.0
2.0,29000.0,5,2,4,2,Quebec,1.0,0.13421702579371866,0,0.0
1.0,900000.0,2,2,6,1,British Columbia,1.0,1.6775043336893577e-27,0,0.0
2.0,67500.0,1,1,2,1,British Columbia,1.0,0.0708474283562885,0,0.0
1.0,50000.0,5,2,2,2,Saskatchewan,1.0,0.09563030679181006,0,0.0
2.0,105000.0,2,2,4,1,Quebec,1.0,0.0006997687426482347,0,0.0
2.0,49000.0,99,9,5,9,New Brunswick,1.0,0.23128661196269104,0,0.0
2.0,49000.0,5,2,1,2,British Columbia,1.0,0.2292665437524491,0,0.0
2.0,24000.0,5,2,99,2,Alberta,1.0,0.7730931026602175,1,0.0
2.0,57500.0,3,1,2,2,British Columbia,2.0,0.13776142334593316,0,0.0
2.0,77500.0,2,2,2,1,British Columbia,1.0,0.0369951357484919,0,0.0
2.0,100000.0,1,1,4,1,Ontario,1.0,0.006698283359671244,0,0.0
2.0,37000.0,5,2,2,1,Manitoba,1.0,0.24846268502739582,0,0.0
1.0,77500.0,5,2,6,1,Ontario,2.0,0.021461155006021984,0,0.0
2.0,39000.0,2,2,6,1,Ontario,2.0,0.33859896236912274,1,1.0
2.0,62500.0,5,2,4,1,Quebec,1.0,0.01420706124001706,0,0.0
1.0,57500.0,2,2,2,1,New Brunswick,1.0,0.031089085054357188,0,0.0
2.0,39000.0,5,2,4,2,Nova Scotia,2.0,0.25598056288121157,0,0.0
1.0,70000.0,3,2,2,2,Newfoundland and Labrador,1.0,0.016277503927345477,0,0.0
2.0,52500.0,5,2,2,1,New Brunswick,1.0,0.06981633569700091,0,0.0
1.0,45000.0,2,2,1,2,Manitoba,1.0,0.10348023965613644,0,0.0
1.0,105000.0,2,2,5,2,Quebec,1.0,0.00044808240460356163,0,0.0
1.0,80000.0,1,1,6,1,British Columbia,1.0,0.019905768138405805,0,0.0
1.0,47000.0,2,2,4,2,Quebec,1.0,0.025833214272444796,0,0.0
1.0,55000.0,5,2,4,1,Quebec,1.0,0.015084749487795791,0,0.0
2.0,60000.0,5,2,99,1,Prince Edward Island,2.0,0.0435563453011434,0,0.0
1.0,52500.0,6,2,4,1,Quebec,1.0,0.018114640678818517,0,0.0
2.0,23000.0,5,2,6,1,Quebec,1.0,0.19093569089494505,0,0.0
1.0,85000.0,5,2,4,2,Ontario,1.0,0.01279610002461869,0,0.0
2.0,49000.0,5,2,7,2,Alberta,2.0,0.24599842224005197,0,0.0
1.0,72500.0,2,2,6,2,British Columbia,1.0,0.03442466183401745,0,0.0
1.0,150000.0,1,1,2,1,Manitoba,1.0,6.874411736941102e-05,0,0.0
2.0,22000.0,5,2,4,2,Ontario,1.0,0.6366051916783062,1,0.0
2.0,29000.0,5,2,4,2,British Columbia,2.0,0.5537283111916274,1,1.0
2.0,70000.0,6,2,2,1,Alberta,1.0,0.0668148986974869,0,0.0
2.0,43000.0,5,2,2,2,Alberta,1.0,0.32539391065590645,1,0.0
1.0,240000.0,1,2,3,1,Alberta,1.0,2.698198912631124e-07,0,0.0
1.0,85000.0,2,2,7,1,Nova Scotia,1.0,0.008149080767981149,0,0.0
2.0,7250.0,5,2,3,2,Ontario,1.0,0.831114989957312,1,0.0
2.0,15000.0,5,2,1,2,Quebec,2.0,0.28970127962666875,0,1.0
2.0,45000.0,2,2,4,1,Newfoundland and Labrador,1.0,0.131813327442397,0,0.0
2.0,9250.0,5,2,2,2,New Brunswick,3.0,0.6160875610442456,1,1.0
1.0,50000.0,5,2,99,9,Saskatchewan,1.0,0.17887669838136774,0,0.0
2.0,43000.0,5,2,6,2,New Brunswick,1.0,0.13244142777308182,0,0.0
2.0,45000.0,2,2,1,2,Saskatchewan,1.0,0.18798668861126752,0,0.0
2.0,125000.0,2,2,4,1,Ontario,1.0,0.0011794006928026607,0,0.0
2.0,165000.0,2,2,2,1,British Columbia,1.0,8.07335093193039e-05,0,0.0
1.0,925000.0,1,2,7,1,British Columbia,1.0,2.8715199732962953e-28,0,0.0
2.0,35000.0,6,2,2,2,Alberta,1.0,0.461212919415422,1,1.0
2.0,,1,9,99,1,New Brunswick,2.0,0.06572887089270818,0,0.0
1.0,60000.0,5,2,4,2,New Brunswick,1.0,0.027716640971914938,0,0.0
1.0,95000.0,2,2,3,1,Newfoundland and Labrador,1.0,0.002781926582318977,0,0.0
1.0,230000.0,1,1,6,1,Manitoba,1.0,2.514018867888202e-07,0,0.0
2.0,60000.0,3,2,6,2,Quebec,1.0,0.017030183835942257,0,0.0
2.0,26000.0,5,2,2,2,Alberta,2.0,0.6150712238430434,1,1.0
2.0,105000.0,5,2,4,1,Manitoba,1.0,0.0027725523274343684,0,0.0
2.0,23000.0,5,2,7,2,Saskatchewan,2.0,0.5386614149705048,1,1.0
1.0,72500.0,5,2,6,1,Manitoba,1.0,0.017120020773843166,0,0.0
2.0,72500.0,3,2,4,1,Alberta,1.0,0.05572246087225998,0,0.0
1.0,125000.0,1,1,3,1,Alberta,1.0,0.0008823808797701005,0,0.0
1.0,85000.0,5,2,4,2,British Columbia,1.0,0.014811203300911516,0,0.0
2.0,75000.0,2,2,4,1,Manitoba,1.0,0.021850948314310698,0,0.0
1.0,42000.0,5,2,3,2,Quebec,1.0,0.03718105831661595,0,0.0
2.0,23000.0,5,2,2,1,Quebec,2.0,0.1870407094388553,0,1.0
2.0,31000.0,5,2,3,2,Manitoba,1.0,0.3401745170235105,1,0.0
2.0,55000.0,3,2,2,1,Ontario,1.0,0.14036065465645664,0,0.0
2.0,115000.0,3,2,2,1,Quebec,1.0,0.0003450884169061909,0,0.0
2.0,21000.0,5,2,1,2,New Brunswick,1.0,0.41065685648814243,1,0.0
2.0,18000.0,5,2,1,2,British Columbia,1.0,0.7254613098055863,1,0.0
1.0,135000.0,4,1,6,1,Ontario,1.0,0.0003742738457419095,0,0.0
2.0,65000.0,1,9,5,9,Prince Edward Island,1.0,0.019970142171775784,0,0.0
2.0,44000.0,2,2,4,1,Quebec,1.0,0.04897771591079672,0,0.0
1.0,105000.0,3,1,6,1,Quebec,1.0,0.0004445325077926637,0,0.0
1.0,145000.0,2,2,7,2,British Columbia,1.0,0.00021692457725074746,0,0.0
1.0,575000.0,2,2,6,1,Ontario,1.0,1.2734834994408188e-17,0,0.0
1.0,105000.0,2,2,6,2,Quebec,2.0,0.00045093696012893933,0,0.0
2.0,57500.0,2,2,3,2,Nova Scotia,1.0,0.08266323071973489,0,0.0
2.0,70000.0,2,2,2,1,British Columbia,1.0,0.06117772118271575,0,0.0
2.0,23000.0,5,2,2,2,Nova Scotia,2.0,0.5119084675157992,1,1.0
2.0,23000.0,5,2,1,2,Alberta,2.0,0.662330723077472,1,1.0
2.0,57500.0,5,2,1,2,New Brunswick,1.0,0.05054913017963824,0,0.0
2.0,30000.0,5,2,2,2,Saskatchewan,1.0,0.4085382132014409,1,0.0
2.0,,4,2,5,1,Quebec,1.0,0.014156436967963804,0,1.0
2.0,22000.0,5,2,1,2,Alberta,2.0,0.6779038273344569,1,1.0
1.0,75000.0,1,2,3,1,Ontario,1.0,0.02406517898089153,0,0.0
1.0,220000.0,1,1,7,1,Nova Scotia,1.0,5.963530339175093e-07,0,0.0
1.0,170000.0,1,1,4,1,Manitoba,1.0,1.7013474000904128e-05,0,0.0
2.0,39000.0,2,2,2,2,Nova Scotia,1.0,0.24794639849877817,0,0.0
2.0,125000.0,5,2,2,1,Saskatchewan,1.0,0.000842192158126265,0,0.0
1.0,42000.0,2,2,4,1,Alberta,1.0,0.23891088163002142,0,0.0
2.0,36000.0,5,2,4,2,Alberta,1.0,0.44443405328444785,1,0.0
1.0,90000.0,1,2,5,1,Ontario,2.0,0.008604901173633718,0,0.0
2.0,13000.0,5,2,3,2,Quebec,1.0,0.32230164166658815,1,0.0
1.0,65000.0,2,2,4,2,Manitoba,1.0,0.027943652822742443,0,0.0
2.0,17500.0,5,2,3,2,British Columbia,1.0,0.7349045436018888,1,0.0
1.0,70000.0,2,2,2,2,Alberta,1.0,0.0419286665944805,0,0.0
2.0,82500.0,1,2,4,1,Ontario,1.0,0.022818239112175374,0,0.0
1.0,290000.0,4,2,5,1,Manitoba,1.0,3.789602616519034e-09,0,0.0
2.0,15000.0,5,2,1,2,Nova Scotia,1.0,0.6467873170380688,1,0.0
2.0,80000.0,3,2,3,1,Alberta,1.0,0.03341323502684345,0,0.0
2.0,,2,9,99,1,Manitoba,1.0,0.09503468211084069,0,0.0
2.0,65000.0,5,2,4,1,Ontario,1.0,0.0769722356387105,0,0.0
2.0,14000.0,5,2,3,2,Ontario,1.0,0.7536108757414756,1,0.0
2.0,39000.0,3,1,2,2,British Columbia,2.0,0.370388472284483,1,1.0
2.0,,5,2,99,1,Nova Scotia,3.0,0.10580125040516285,0,1.0
2.0,160000.0,6,2,3,1,British Columbia,1.0,0.00012025933566894005,0,0.0
2.0,28000.0,5,2,2,2,Quebec,1.0,0.14107069135679,0,0.0
1.0,72500.0,2,2,4,1,British Columbia,1.0,0.03350852467796721,0,0.0
1.0,120000.0,1,1,2,1,Alberta,1.0,0.0012466208689831098,0,0.0
2.0,,2,2,2,2,Nova Scotia,3.0,0.05922618624050657,0,0.0
2.0,37000.0,5,2,6,2,Nova Scotia,1.0,0.2863158840116455,0,0.0
2.0,22000.0,5,2,2,2,Quebec,1.0,0.20041824683280257,0,0.0
2.0,25000.0,5,2,1,2,Quebec,1.0,0.16778503298482783,0,0.0
1.0,100000.0,6,2,6,1,Quebec,1.0,0.0006572661360320376,0,0.0
1.0,110000.0,2,2,3,2,Ontario,1.0,0.0021429171342982477,0,0.0
2.0,24000.0,5,2,2,2,Quebec,1.0,0.17878562255243813,0,0.0
2.0,37000.0,5,2,1,2,Ontario,1.0,0.3739617855298044,1,0.0
1.0,150000.0,2,2,4,2,Alberta,1.0,0.00015798995149387187,0,0.0
1.0,80000.0,1,2,4,1,Nova Scotia,1.0,0.011223974371079385,0,0.0
2.0,31000.0,5,2,2,2,Saskatchewan,1.0,0.39162926646673246,1,0.0
2.0,15500.0,5,2,99,9,Manitoba,3.0,0.7587774313530098,1,1.0
2.0,39000.0,5,2,2,1,New Brunswick,1.0,0.1626907959287764,0,0.0
2.0,27000.0,5,2,99,9,Saskatchewan,2.0,0.6374080279570113,1,1.0
2.0,34000.0,5,2,1,2,Saskatchewan,1.0,0.3411455034416484,1,0.0
1.0,95000.0,5,2,2,2,New Brunswick,1.0,0.002384633319886084,0,0.0
1.0,105000.0,2,2,7,2,British Columbia,1.0,0.0036207155870840884,0,0.0
1.0,30000.0,5,2,2,2,Nova Scotia,1.0,0.2863555847772363,0,0.0
2.0,24000.0,5,2,1,2,Quebec,1.0,0.17785473235303173,0,0.0
1.0,115000.0,99,2,2,1,Nova Scotia,1.0,0.0025233439128636375,0,0.0
2.0,100000.0,1,1,6,1,Alberta,1.0,0.008293776850629216,0,0.0
2.0,25000.0,5,2,6,2,Ontario,1.0,0.589523218192427,1,1.0
2.0,55000.0,2,2,4,2,Nova Scotia,1.0,0.0975979611794824,0,0.0
2.0,27000.0,5,2,6,1,Manitoba,3.0,0.40688848424699187,1,0.0
2.0,31000.0,5,2,1,2,Ontario,2.0,0.4768878164010254,1,1.0
2.0,35000.0,5,2,4,1,Alberta,3.0,0.4581124980635138,1,0.0
2.0,72500.0,3,2,3,1,Alberta,1.0,0.055389110809504795,0,0.0
2.0,12000.0,5,2,99,2,Quebec,1.0,0.48429394217350585,1,0.0
2.0,21000.0,5,2,1,2,British Columbia,1.0,0.6814284097713468,1,0.0
2.0,26000.0,5,2,4,2,Prince Edward Island,1.0,0.21721576749806198,0,0.0
1.0,48000.0,5,2,5,1,Quebec,2.0,0.024618805709248303,0,0.0
2.0,13500.0,5,2,2,2,Alberta,3.0,0.7940306383094284,1,1.0
1.0,82500.0,2,2,6,1,Ontario,2.0,0.014744589058226268,0,0.0
1.0,60000.0,2,2,2,2,New Brunswick,1.0,0.026590686002799596,0,0.0
1.0,210000.0,1,2,7,1,Newfoundland and Labrador,1.0,8.577401084035435e-07,0,0.0
2.0,22000.0,5,2,1,2,Nova Scotia,1.0,0.5279076689754427,1,1.0
1.0,42000.0,5,2,1,2,Nova Scotia,1.0,0.1461664778342291,0,0.0
2.0,28000.0,5,2,1,2,Quebec,2.0,0.14030262330308005,0,0.0
1.0,240000.0,1,1,6,1,Ontario,1.0,2.225583663114416e-07,0,0.0
2.0,60000.0,1,1,99,9,New Brunswick,1.0,0.08099360392430144,0,0.0
2.0,75000.0,5,2,2,1,Quebec,1.0,0.005863495524639107,0,0.0
2.0,,99,9,99,1,Saskatchewan,1.0,0.2577400854515876,0,0.0
1.0,120000.0,1,1,4,1,Quebec,2.0,0.00014957610213592394,0,0.0
2.0,,6,2,99,9,Nova Scotia,2.0,0.11892288221301943,0,1.0
1.0,77500.0,2,2,2,2,British Columbia,1.0,0.023854241687018014,0,0.0
1.0,27000.0,5,2,3,1,Nova Scotia,1.0,0.32945725195880204,1,0.0
1.0,120000.0,5,2,1,1,Alberta,1.0,0.0013008216227223884,0,0.0
2.0,210000.0,1,1,7,1,British Columbia,1.0,3.432811521081335e-06,0,0.0
2.0,23000.0,5,2,1,2,Nova Scotia,1.0,0.5103209404023548,1,0.0
1.0,240000.0,1,1,4,1,Quebec,1.0,3.184395004404007e-08,0,0.0
2.0,26000.0,5,2,1,2,New Brunswick,1.0,0.3288178565408144,1,0.0
2.0,21000.0,5,2,4,2,Alberta,3.0,0.6971308380425297,1,1.0
1.0,160000.0,1,2,6,1,Ontario,1.0,6.299254339974866e-05,0,0.0
2.0,37000.0,2,2,4,2,Ontario,1.0,0.37142207957001816,1,0.0
1.0,115000.0,5,2,6,2,Nova Scotia,1.0,0.0010305839650662876,0,0.0
2.0,40000.0,6,2,2,1,Saskatchewan,2.0,0.25353924515504866,0,0.0
1.0,44000.0,2,2,2,2,Newfoundland and Labrador,1.0,0.09282265895536328,0,0.0
