PUMFID,Province_Name,PFWEIGHT,Tenure_Group,PDCT_05_Clean,Income_Quintile,PHHTTINC_Clean,PHTYPE,PMINOR,PHHSIZE_Clean,prob_housing_stress,Predicted_Housing_Stress,Risk_Band,Risk_Segment,Actual_Stress
63734,British Columbia,67.42,Renter,2.0,Q2,38000.0,2,2,2,0.47489537757763184,1,High,0,0
63735,Alberta,846.1263,Owner (with mortgage),1.0,Q5 Highest,180000.0,1,1,3,6.112569135322807e-06,0,Low,0,0
63736,Quebec,427.4449,Renter,2.0,Q2,44000.0,2,2,2,0.061490377020865704,0,Low,0,0
63737,New Brunswick,37.2511,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.27650168581246987,0,Medium,0,0
63738,British Columbia,168.9476,Renter,2.0,Q2,38000.0,3,2,2,0.4939389605656132,1,High,0,1
63739,Ontario,953.4072,Owner (with mortgage),1.0,Q4,100000.0,4,2,5,0.014132319327489188,0,Low,0,0
63740,Manitoba,647.4897,Owner (without mortgage),1.0,Q1 Lowest,23000.0,5,2,1,0.3748215930573213,1,High,0,0
63741,British Columbia,692.6059,Owner (without mortgage),1.0,Q5 Highest,200000.0,5,2,1,2.3533228884550958e-07,0,Low,0,0
63742,Ontario,11692.0566,Renter,2.0,Q2,40000.0,1,1,5,0.8653663868455642,1,High,0,1
63743,Quebec,3683.9686,Renter,2.0,Q3,49000.0,5,2,1,0.014710152170102861,0,Low,0,0
63744,Alberta,136.9389,Owner (without mortgage),1.0,Q2,43000.0,2,2,2,0.28259552196676635,0,Medium,0,0
63745,Saskatchewan,32.4004,Renter,2.0,Q2,29000.0,5,2,1,0.35514833787946926,1,High,0,0
63746,New Brunswick,102.1856,Renter,2.0,Q4,80000.0,3,2,2,0.004247726670735188,0,Low,0,0
63748,Saskatchewan,77.2831,Renter,2.0,Q4,120000.0,1,1,3,0.0006505212552949032,0,Low,0,0
63749,British Columbia,10.0,Renter,2.0,Q5 Highest,165000.0,6,2,2,1.56512810895448e-05,0,Low,0,0
63750,Quebec,353.6767,Renter,2.0,Q3,75000.0,5,2,1,0.0015887261986849079,0,Low,0,0
63751,British Columbia,38.8261,Renter,2.0,Q2,35000.0,5,2,1,0.3608247678027009,1,High,0,1
63752,Quebec,23.764,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.1689377572143543,0,Medium,0,0
63753,Saskatchewan,26.8081,Owner (with mortgage),1.0,Q5 Highest,140000.0,2,2,2,4.883710208057976e-05,0,Low,0,0
63754,New Brunswick,57.4866,Renter,2.0,Q5 Highest,130000.0,1,2,3,0.00017313773088336874,0,Low,0,0
63755,Quebec,1477.0076,Owner (with mortgage),1.0,Q3,77500.0,2,2,2,0.0017507996023440077,0,Low,0,0
63756,British Columbia,1560.6535,Owner (without mortgage),1.0,Q4,105000.0,1,1,4,0.005463894421458882,0,Low,0,0
63757,Nova Scotia,405.4969,Owner (with mortgage),1.0,Q5 Highest,600000.0,2,2,2,3.7813612946866196e-22,0,Low,0,0
63758,Quebec,480.5505,Owner (with mortgage),1.0,Q5 Highest,155000.0,1,1,5,2.617384736706805e-05,0,Low,0,0
63759,New Brunswick,10.0,Renter,2.0,Q2,40000.0,5,2,1,0.06623958184550387,0,Low,0,0
63760,Ontario,41.729,Renter,2.0,Q2,29000.0,2,2,2,0.6044862212829346,1,High,0,1
63761,British Columbia,123.7156,Owner (with mortgage),1.0,Q4,82500.0,4,2,3,0.01709693503470159,0,Low,0,0
63762,Newfoundland and Labrador,237.8691,Renter,2.0,Q5 Highest,210000.0,1,1,4,5.298442629792881e-07,0,Low,0,0
63763,New Brunswick,18.8091,Renter,2.0,Q2,46000.0,5,2,1,0.06086149054425044,0,Low,0,0
63765,Prince Edward Island,175.0464,Owner (with mortgage),1.0,Q5 Highest,140000.0,1,1,4,6.836631637971187e-05,0,Low,0,0
63766,Manitoba,37.1493,Owner (without mortgage),1.0,Q3,75000.0,2,2,2,0.008368010056223858,0,Low,0,0
63767,Nova Scotia,179.0278,Owner (with mortgage),1.0,Q4,105000.0,2,2,2,0.0006095997606032771,0,Low,0,0
63768,British Columbia,160.7251,Renter,2.0,Q5 Highest,175000.0,2,2,2,6.401217319630158e-06,0,Low,0,0
63769,Alberta,11.0003,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.5872867806947236,1,High,0,1
63770,Newfoundland and Labrador,31.9763,Renter,2.0,Q2,40000.0,5,2,1,0.11785061778119894,0,Low,0,0
63771,Quebec,301.9938,Renter,2.0,Q2,29000.0,5,2,1,0.09549782642974748,0,Low,0,0
63772,Quebec,319.4548,Owner (with mortgage),1.0,Q5 Highest,160000.0,5,2,1,8.182571922862871e-07,0,Low,0,0
63773,Saskatchewan,10.0,Renter,2.0,Q2,28000.0,5,2,1,0.3775172574732484,1,High,0,1
63774,Quebec,1375.7619,Renter,2.0,Q3,49000.0,2,2,2,0.030462661914318123,0,Low,0,0
63775,New Brunswick,565.7896,Owner (with mortgage),1.0,Q2,39000.0,5,2,1,0.07030673687305942,0,Low,0,0
63776,Nova Scotia,40.2782,Renter,2.0,Q2,31000.0,5,2,1,0.2990199575551109,0,Medium,0,0
63777,British Columbia,551.2472,Owner (with mortgage),1.0,Q2,47000.0,1,1,5,0.7409597492293902,1,High,0,1
63779,Nova Scotia,10.8111,Renter,2.0,Q1 Lowest,13000.0,5,2,1,0.712779844432754,1,High,0,0
63780,Ontario,61.3397,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.5594263523769631,1,High,0,1
63781,Prince Edward Island,13.7235,Owner (without mortgage),1.0,Q2,43000.0,5,2,1,0.030980237286028715,0,Low,0,0
63782,Saskatchewan,138.3166,Owner (with mortgage),1.0,Q4,80000.0,2,2,2,0.00544368925352885,0,Low,0,0
63783,Quebec,165.0745,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.14559373042105075,0,Low,0,1
63784,Alberta,51.1386,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.6254660955908024,1,High,0,0
63785,Ontario,426.234,Renter,2.0,Q4,82500.0,5,2,1,0.004470105232959879,0,Low,0,0
63786,New Brunswick,84.53,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.29505691636515835,0,Medium,0,1
63787,British Columbia,324.7947,Renter,2.0,Q3,65000.0,5,2,1,0.031649549276329104,0,Low,0,0
63788,Prince Edward Island,90.8815,Owner (without mortgage),1.0,Q2,36000.0,2,2,2,0.10694761257614026,0,Low,0,0
63789,Manitoba,10.0,Renter,2.0,Q2,37000.0,5,2,1,0.18280146217481413,0,Medium,0,0
63790,Prince Edward Island,11.806,Renter,2.0,Q2,47000.0,99,1,3,0.3333558759143192,1,High,1,0
63791,Ontario,325.0554,Renter,2.0,Q5 Highest,130000.0,2,2,2,0.0002296201326854881,0,Low,0,0
63792,Ontario,114.8029,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.5580820195201264,1,High,0,0
63793,Quebec,2184.3622,Renter,2.0,Q5 Highest,150000.0,1,2,3,1.3252419787998046e-05,0,Low,0,0
63794,Alberta,517.9549,Owner (with mortgage),1.0,Q5 Highest,240000.0,4,2,4,7.74194370835006e-08,0,Low,0,0
63796,Quebec,2130.8724,Owner (with mortgage),1.0,Q5 Highest,195000.0,1,1,4,4.085136478161705e-07,0,Low,0,0
63797,Ontario,544.6845,Owner (without mortgage),1.0,Q4,100000.0,2,2,2,0.001332946514317723,0,Low,0,0
63798,Ontario,20.0605,Owner (without mortgage),1.0,Q4,115000.0,5,2,1,0.00017784804346231421,0,Low,0,0
63800,Alberta,32.0793,Renter,2.0,Q1 Lowest,19500.0,5,2,1,0.7266121791403947,1,High,0,1
63802,Manitoba,99.8027,Owner (with mortgage),1.0,Q5 Highest,220000.0,1,1,4,1.916443159039968e-07,0,Low,0,0
63803,Saskatchewan,148.3356,Owner (with mortgage),1.0,Q2,45000.0,5,2,1,0.08948842467804406,0,Low,0,0
63804,Quebec,195.1261,Renter,2.0,Q4,87500.0,2,2,2,0.0009000830882895269,0,Low,0,0
63805,Quebec,301.9938,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.15655241949909096,0,Medium,0,0
63806,Newfoundland and Labrador,69.5635,Renter,2.0,Q3,50000.0,5,2,1,0.039898495513728975,0,Low,0,0
63807,Quebec,408.9346,Owner (with mortgage),1.0,Q3,77500.0,5,2,1,0.0008326941794831964,0,Low,0,0
63808,Quebec,44.4541,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.15655241949909096,0,Medium,0,0
63809,Alberta,59.9838,Owner (with mortgage),1.0,Q4,95000.0,2,2,2,0.0027610507683910757,0,Low,0,0
63810,Nova Scotia,21.8309,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.4907991096693579,1,High,0,1
63811,Ontario,296.5638,Renter,2.0,Q3,52500.0,2,2,2,0.1336260421407121,0,Low,0,0
63812,Quebec,2963.2249,Owner (with mortgage),1.0,Q5 Highest,250000.0,1,1,4,3.69019656255458e-09,0,Low,0,0
63813,Ontario,383.1442,Renter,2.0,Q2,40000.0,5,2,1,0.2218852714358425,0,Medium,0,1
63814,Newfoundland and Labrador,29.8222,Owner (with mortgage),1.0,Q4,100000.0,1,9,3,0.0010415891502729938,0,Low,0,0
63815,Manitoba,64.0813,Owner (without mortgage),1.0,Q2,32000.0,5,2,1,0.1803370059167025,0,Medium,0,0
63816,Ontario,417.4137,Renter,2.0,Q2,33000.0,5,2,1,0.35042340532048183,1,High,0,0
63817,Alberta,89.4858,Owner (with mortgage),1.0,Q4,105000.0,1,1,4,0.005687100035515792,0,Low,0,0
63818,Newfoundland and Labrador,60.524,Renter,2.0,Q4,87500.0,1,9,3,0.004709358127019092,0,Low,0,0
63819,Saskatchewan,32.2324,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.49192310633980507,1,High,0,1
63820,Saskatchewan,247.735,Owner (with mortgage),1.0,Q5 Highest,260000.0,2,2,2,1.7137927196270268e-09,0,Low,0,0
63821,Ontario,226.3808,Owner (without mortgage),1.0,Q3,77500.0,5,2,1,0.0056689293022448295,0,Low,0,0
63822,Quebec,1468.8189,Renter,2.0,Q4,80000.0,3,1,2,0.0020347813836272956,0,Low,0,0
63823,Ontario,732.0077,Renter,2.0,Q2,35000.0,2,2,2,0.48056460377745897,1,High,0,1
63824,Alberta,760.4441,Owner (with mortgage),1.0,Q5 Highest,270000.0,4,1,5,1.2978333524248804e-08,0,Low,0,0
63825,Ontario,418.884,Owner (without mortgage),1.0,Q3,72500.0,5,2,1,0.008157255242565905,0,Low,0,0
63826,Quebec,29.3658,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.1977519973021343,0,Medium,0,0
63827,Nova Scotia,87.2314,Renter,2.0,Q3,60000.0,1,1,5,0.37085881162999046,1,High,0,0
63828,Saskatchewan,105.3912,Renter,2.0,Q3,50000.0,5,2,1,0.06471870029125591,0,Low,0,0
63829,New Brunswick,10.0,Renter,2.0,Q4,95000.0,2,2,2,0.0011705252107951257,0,Low,0,0
63830,British Columbia,871.8376,Owner (without mortgage),1.0,Q5 Highest,160000.0,1,2,4,6.773063098618334e-05,0,Low,0,0
63831,Quebec,2191.1904,Owner (with mortgage),1.0,Q4,80000.0,5,2,1,0.0005325622738521804,0,Low,0,0
63832,Alberta,70.4974,Renter,2.0,Q1 Lowest,13500.0,5,2,1,0.8169522213885929,1,High,0,1
63833,Alberta,10.9449,Renter,2.0,Q2,34000.0,5,2,1,0.3851243646832485,1,High,0,0
63834,Newfoundland and Labrador,58.7493,Renter,2.0,Q3,51000.0,5,2,1,0.03674980467782894,0,Low,0,0
63836,Alberta,10.0,Renter,2.0,Q2,29000.0,5,2,1,0.48988779825529444,1,High,0,0
63837,Newfoundland and Labrador,30.7218,Owner (with mortgage),1.0,Q4,95000.0,3,1,3,0.002150738159985788,0,Low,0,0
63838,Ontario,220.9309,Renter,2.0,Q3,57500.0,5,2,1,0.04561843712672751,0,Low,0,0
63839,Ontario,243.2813,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.562112386215717,1,High,0,1
63840,Alberta,133.1519,Renter,2.0,Q4,85000.0,2,2,2,0.009937017388684558,0,Low,0,0
63841,Manitoba,40.4638,Renter,2.0,Q1 Lowest,18000.0,5,2,1,0.5797209609231592,1,High,0,1
63842,New Brunswick,189.9559,Renter,2.0,Q3,49000.0,99,9,,0.09475773054287216,0,Low,1,0
63843,Alberta,27.5392,Owner (without mortgage),1.0,Q5 Highest,310000.0,5,2,1,1.8706784052033542e-11,0,Low,0,0
63844,New Brunswick,54.1359,Renter,2.0,Q2,29000.0,3,1,2,0.37437412991450814,1,High,0,1
63845,Quebec,199.2077,Renter,2.0,Q2,42000.0,2,2,2,0.06884721005923296,0,Low,0,0
63846,Saskatchewan,62.7701,Renter,2.0,Q3,70000.0,4,1,4,0.1158854989433635,0,Low,0,0
63847,Ontario,351.0756,Owner (with mortgage),1.0,Q4,115000.0,3,1,2,0.0003992513968456475,0,Low,0,0
63848,Alberta,63.6151,Owner (with mortgage),1.0,Q5 Highest,135000.0,2,2,2,0.00012704975631042437,0,Low,0,0
63849,British Columbia,536.7302,Owner (with mortgage),1.0,Q4,115000.0,2,2,2,0.0004996657388104295,0,Low,0,0
63850,Alberta,102.6285,Renter,2.0,Q3,77500.0,3,2,2,0.023856243160367198,0,Low,0,0
63851,Ontario,29.327,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.5369081842004866,1,High,0,0
63852,Quebec,428.593,Owner (without mortgage),1.0,Q4,110000.0,2,2,2,8.677189093109256e-05,0,Low,0,0
63853,Newfoundland and Labrador,13.5475,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.36010017408186856,1,High,0,0
63854,Ontario,1089.5203,Owner (without mortgage),1.0,Q5 Highest,575000.0,2,2,2,4.548113727754683e-21,0,Low,0,0
63855,Nova Scotia,12.3498,Renter,2.0,Q1 Lowest,20000.0,5,2,1,0.575691661215562,1,High,0,1
63856,Nova Scotia,63.7251,Renter,2.0,Q2,38000.0,5,2,1,0.1977768813631202,0,Medium,0,0
63857,British Columbia,306.5642,Owner (with mortgage),1.0,Q5 Highest,130000.0,2,2,2,0.00019438021534584233,0,Low,0,0
63858,Quebec,63.6892,Renter,2.0,Q2,47000.0,3,1,2,0.0499581661272613,0,Low,0,1
63859,Saskatchewan,195.5421,Owner (with mortgage),1.0,Q4,115000.0,2,2,2,0.0002838105566194006,0,Low,0,0
63860,Quebec,769.4706,Owner (with mortgage),1.0,Q5 Highest,185000.0,1,2,3,4.2441678584458065e-07,0,Low,0,0
63862,Nova Scotia,418.9401,Owner (with mortgage),1.0,Q5 Highest,575000.0,99,9,,6.5590743496894236e-21,0,Low,1,0
63863,New Brunswick,73.0753,Renter,2.0,Q2,30000.0,5,2,1,0.19061354977939177,0,Medium,0,0
63864,Quebec,578.1946,Owner (with mortgage),1.0,Q4,95000.0,5,2,1,0.0001494243379194471,0,Low,0,0
63865,Quebec,191.8527,Renter,2.0,Q4,115000.0,1,2,3,0.0001842373509636898,0,Low,0,0
63867,Quebec,543.437,Owner (without mortgage),1.0,Q5 Highest,260000.0,1,1,4,1.5526694573335912e-09,0,Low,0,0
63868,Quebec,503.5675,Owner (without mortgage),1.0,Q5 Highest,185000.0,2,2,2,1.9223670006101769e-07,0,Low,0,0
63869,Saskatchewan,17.0109,Renter,2.0,Q4,115000.0,2,2,2,0.0004304714561918819,0,Low,0,0
63870,British Columbia,589.2203,Owner (with mortgage),1.0,Q4,115000.0,2,2,2,0.0004752698481239644,0,Low,0,0
63871,Saskatchewan,62.676,Renter,2.0,Q4,95000.0,1,1,4,0.011814394852836509,0,Low,0,0
63872,Newfoundland and Labrador,23.4535,Owner (without mortgage),1.0,Q5 Highest,135000.0,5,2,1,1.9457509580258195e-05,0,Low,0,0
63873,Newfoundland and Labrador,257.6732,Owner (without mortgage),1.0,Q4,115000.0,5,2,1,8.242507256772254e-05,0,Low,0,0
63875,Nova Scotia,26.1053,Renter,2.0,Q2,28000.0,5,2,1,0.35411904038344155,1,High,0,0
63876,Newfoundland and Labrador,10.0,Renter,2.0,Q1 Lowest,20000.0,5,2,1,0.463184253114731,1,High,0,1
63877,New Brunswick,73.0753,Renter,2.0,Q2,31000.0,5,2,1,0.177773111760408,0,Medium,0,1
63878,Ontario,367.6822,Renter,2.0,Q3,72500.0,3,1,2,0.02903971220733601,0,Low,0,0
63879,British Columbia,12.4607,Renter,2.0,Q1 Lowest,18500.0,5,2,1,0.7428599488733401,1,High,0,0
63880,Newfoundland and Labrador,27.4279,Owner (with mortgage),1.0,Q5 Highest,160000.0,2,2,2,5.192538108509815e-06,0,Low,0,0
63881,Nova Scotia,82.4808,Owner (with mortgage),1.0,Q3,62500.0,5,2,1,0.014043587659199944,0,Low,0,0
63882,Saskatchewan,65.5653,Renter,2.0,Q3,70000.0,1,1,3,0.055749416836030574,0,Low,0,0
63884,Ontario,2226.111,Renter,2.0,Q5 Highest,150000.0,1,1,5,0.0004254864515635913,0,Low,0,0
63885,Quebec,273.2893,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,1,4,6.783901746007517e-05,0,Low,0,0
63886,Manitoba,48.6936,Renter,2.0,Q4,95000.0,3,2,2,0.0019644531400106586,0,Low,0,0
63887,Ontario,561.1296,Owner (without mortgage),1.0,Q3,50000.0,5,2,1,0.05328417754136155,0,Low,0,0
63889,British Columbia,1348.3925,Renter,2.0,Q4,80000.0,1,2,3,0.03124085782403043,0,Low,0,0
63890,Nova Scotia,21.7305,Renter,2.0,Q3,57500.0,3,1,4,0.2546077081623236,0,Medium,0,0
63891,Nova Scotia,335.7418,Owner (without mortgage),1.0,Q1 Lowest,26000.0,5,2,1,0.3450552971777358,1,High,0,0
63892,Nova Scotia,12.4262,Renter,2.0,Q2,28000.0,5,2,1,0.3603791389520086,1,High,0,1
63893,Quebec,2351.3108,Owner (with mortgage),1.0,Q2,38000.0,2,2,2,0.06387699798558188,0,Low,0,0
63894,New Brunswick,25.3345,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.31197083139854836,1,High,0,0
63895,Alberta,77.5461,Owner (with mortgage),1.0,Q4,120000.0,1,1,4,0.0015671081976814398,0,Low,0,0
63896,Quebec,557.9382,Owner (with mortgage),1.0,Q5 Highest,145000.0,1,1,3,1.3314534059412103e-05,0,Low,0,0
63898,British Columbia,566.2361,Owner (without mortgage),1.0,Q3,50000.0,2,2,2,0.13264742434993482,0,Low,0,0
63899,Manitoba,258.4275,Renter,2.0,Q2,33000.0,5,2,1,0.1798986544679267,0,Medium,0,0
63900,Alberta,388.2862,Owner (with mortgage),1.0,Q1 Lowest,26000.0,5,2,1,0.5012903766884946,1,High,0,1
63901,Newfoundland and Labrador,62.2942,Owner (without mortgage),1.0,Q4,115000.0,2,2,2,0.00016408016016880374,0,Low,0,0
63902,Alberta,10.0,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6039335769778847,1,High,0,0
63904,British Columbia,588.2623,Owner (with mortgage),1.0,Q4,115000.0,2,2,2,0.0004996657388104295,0,Low,0,0
63905,Quebec,1718.4688,Renter,2.0,Q3,55000.0,5,2,1,0.008385662139867031,0,Low,0,0
63906,Quebec,229.6091,Renter,2.0,Q3,67500.0,2,2,2,0.005914055874920317,0,Low,0,0
63908,Saskatchewan,200.7362,Owner (with mortgage),1.0,Q5 Highest,150000.0,1,1,5,0.00021391512512181746,0,Low,0,0
63909,New Brunswick,259.02,Owner (with mortgage),1.0,Q4,92500.0,2,2,2,0.000929981247147709,0,Low,0,0
63911,Manitoba,176.1596,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.41174449317307754,1,High,0,1
63912,New Brunswick,103.6139,Renter,2.0,Q1 Lowest,8500.0,5,2,1,0.6501040207978366,1,High,0,1
63913,Manitoba,105.595,Owner (without mortgage),1.0,Q5 Highest,135000.0,2,2,2,5.832360163119216e-05,0,Low,0,0
63914,Ontario,25.7537,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.5594263523769631,1,High,0,0
63915,Alberta,51.4854,Renter,2.0,Q1 Lowest,21000.0,5,2,1,0.7015593284191716,1,High,0,1
63916,New Brunswick,18.9282,Owner (with mortgage),1.0,Q5 Highest,400000.0,1,1,4,2.4346635420688794e-14,0,Low,0,0
63917,Prince Edward Island,89.833,Owner (with mortgage),1.0,Q3,52500.0,2,2,2,0.02185872801304238,0,Low,0,0
63918,Alberta,27.7587,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.6633640659661402,1,High,0,1
63920,Saskatchewan,88.3018,Renter,2.0,Q3,62500.0,99,9,,0.0952116905324101,0,Low,1,0
63922,Newfoundland and Labrador,17.014,Renter,2.0,Q3,57500.0,2,2,2,0.04335224994531698,0,Low,0,0
63923,Ontario,490.463,Owner (without mortgage),1.0,Q3,75000.0,2,2,2,0.0138595649198975,0,Low,0,0
63924,Saskatchewan,35.9576,Renter,2.0,Q5 Highest,140000.0,99,9,4,0.0007119269330702412,0,Low,1,0
63925,Ontario,158.7034,Owner (without mortgage),1.0,Q2,29000.0,5,2,1,0.3189896710077166,1,High,0,0
63926,Newfoundland and Labrador,69.6618,Renter,2.0,Q2,40000.0,5,2,1,0.11672160390565159,0,Low,0,0
63927,Quebec,359.2677,Renter,2.0,Q2,35000.0,5,2,1,0.06007223644964383,0,Low,0,0
63928,Quebec,1862.1096,Renter,2.0,Q2,45000.0,5,2,1,0.026607314703686834,0,Low,0,0
63929,Alberta,13.2781,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6052370912249326,1,High,0,1
63930,Alberta,48.1899,Renter,2.0,Q1 Lowest,26000.0,2,2,2,0.7751903443935346,1,High,0,0
63931,Alberta,68.6056,Owner (with mortgage),1.0,Q5 Highest,170000.0,2,2,2,6.343629587852948e-06,0,Low,0,0
63932,Nova Scotia,65.814,Renter,2.0,Q5 Highest,290000.0,5,2,1,8.929930752166617e-11,0,Low,0,0
63933,Newfoundland and Labrador,26.9171,Renter,2.0,Q2,45000.0,6,2,2,0.1579787079495168,0,Medium,0,0
63934,New Brunswick,10.0,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.2927937227257683,0,Medium,0,0
63935,Quebec,1259.0778,Owner (without mortgage),1.0,Q3,67500.0,2,2,2,0.003906448363619589,0,Low,0,0
63936,Quebec,411.2293,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.2040407407413015,0,Medium,0,0
63937,Newfoundland and Labrador,10.0,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.38002325797109066,1,High,0,1
63939,Quebec,626.5804,Owner (without mortgage),1.0,Q4,80000.0,2,2,2,0.001071283799254257,0,Low,0,0
63940,Manitoba,75.0071,Owner (without mortgage),1.0,Q3,65000.0,2,2,2,0.019142897333455738,0,Low,0,0
63941,Newfoundland and Labrador,52.2094,Owner (without mortgage),1.0,Q4,100000.0,2,2,2,0.000597661648553241,0,Low,0,0
63942,Manitoba,28.9275,Renter,2.0,Q2,36000.0,3,1,2,0.35612724400864076,1,High,0,0
63943,Manitoba,32.6665,Renter,2.0,Q4,100000.0,1,1,4,0.006135759499436082,0,Low,0,0
63944,Nova Scotia,55.2781,Owner (without mortgage),1.0,Q5 Highest,160000.0,2,2,2,8.165038449177706e-06,0,Low,0,0
63945,Newfoundland and Labrador,10.0,Renter,2.0,Q2,40000.0,2,9,2,0.17279945150590964,0,Medium,0,0
63946,New Brunswick,149.0271,Owner (without mortgage),1.0,Q5 Highest,220000.0,1,2,3,5.261551875567329e-08,0,Low,0,0
63947,Alberta,10.0,Renter,2.0,Q2,39000.0,99,9,,0.5534485105530227,1,High,1,1
63948,Newfoundland and Labrador,21.635,Renter,2.0,Q2,39000.0,5,2,1,0.12703158065293754,0,Low,0,0
63949,Nova Scotia,12.4262,Renter,2.0,Q1 Lowest,21000.0,5,2,1,0.5546883183764568,1,High,0,0
63950,Alberta,1404.9907,Owner (without mortgage),1.0,Q3,50000.0,1,9,4,0.28615562707998715,0,Medium,0,0
63951,Nova Scotia,60.7289,Owner (with mortgage),1.0,Q4,120000.0,1,1,4,0.0008355331125230579,0,Low,0,0
63952,Alberta,1005.3706,Owner (without mortgage),1.0,Q4,97500.0,2,2,2,0.0022188799018068197,0,Low,0,0
63953,Saskatchewan,21.3241,Owner (without mortgage),1.0,Q4,115000.0,2,2,2,0.00029675960459299536,0,Low,0,0
63954,Alberta,114.4708,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.6254660955908024,1,High,0,1
63955,Nova Scotia,51.9791,Renter,2.0,Q3,67500.0,2,2,2,0.027727270851653597,0,Low,0,0
63956,Quebec,2639.3171,Owner (with mortgage),1.0,Q5 Highest,180000.0,2,2,2,3.082019030999193e-07,0,Low,0,0
63957,Alberta,188.315,Renter,2.0,Q1 Lowest,14000.0,2,2,2,0.9058183214828606,1,High,0,1
63958,Ontario,384.251,Owner (without mortgage),1.0,Q3,60000.0,2,2,2,0.04846786990476342,0,Low,0,0
63959,Alberta,25.5231,Renter,2.0,Q3,60000.0,2,2,2,0.09893387853039814,0,Low,0,0
63960,Quebec,2714.2911,Renter,2.0,Q4,105000.0,1,2,3,0.0004449785058154706,0,Low,0,0
63961,Newfoundland and Labrador,10.0,Owner (with mortgage),1.0,Q3,52500.0,5,2,1,0.02096246303424654,0,Low,0,0
63962,Manitoba,44.3802,Renter,2.0,Q1 Lowest,7250.0,5,2,1,0.7803658861640458,1,High,0,1
63963,Nova Scotia,181.5921,Owner (without mortgage),1.0,Q4,100000.0,5,2,1,0.0004442052646349247,0,Low,0,0
63965,Manitoba,68.7066,Renter,2.0,Q2,47000.0,1,1,4,0.5000993564984203,1,High,0,0
63967,Nova Scotia,27.672,Owner (without mortgage),1.0,Q1 Lowest,15000.0,3,2,2,0.7414142292440526,1,High,0,1
63968,Quebec,259.7417,Renter,2.0,Q2,28000.0,5,2,1,0.10364650748273639,0,Low,0,0
63969,Nova Scotia,78.3493,Renter,2.0,Q3,52500.0,1,1,3,0.19239707089579464,0,Medium,0,0
63970,Quebec,345.0503,Owner (with mortgage),1.0,Q5 Highest,200000.0,1,1,4,2.664338692838581e-07,0,Low,0,0
63972,Alberta,178.9604,Renter,2.0,Q4,80000.0,5,2,1,0.007135242392302417,0,Low,0,0
63973,Manitoba,117.6742,Renter,2.0,Q2,28000.0,5,2,1,0.3196402344045982,1,High,0,0
63974,Alberta,95.4769,Owner (with mortgage),1.0,Q4,125000.0,1,1,4,0.0010170748668992854,0,Low,0,0
63975,Newfoundland and Labrador,13.8999,Owner (without mortgage),1.0,Q3,75000.0,99,2,3,0.03363148665072324,0,Low,1,0
63976,Ontario,139.0874,Renter,2.0,Q4,120000.0,2,2,2,0.0003913693162770001,0,Low,0,0
63977,New Brunswick,41.7295,Owner (with mortgage),1.0,Q4,100000.0,1,2,3,0.0010053386773617226,0,Low,0,0
63978,Quebec,44.4541,Renter,2.0,Q2,29000.0,5,2,1,0.09549782642974748,0,Low,0,0
63979,Quebec,662.9781,Owner (with mortgage),1.0,Q3,57500.0,3,1,4,0.04416987473765098,0,Low,0,0
63980,Ontario,169.3137,Renter,2.0,Q3,75000.0,2,2,2,0.022515944980207942,0,Low,0,0
63981,Alberta,1287.8039,Owner (with mortgage),1.0,Q4,87500.0,2,2,2,0.005286098337857289,0,Low,0,0
63982,Nova Scotia,12.3498,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.448244177338245,1,High,0,0
63983,Quebec,395.0365,Renter,2.0,Q4,95000.0,5,2,1,0.00023419214364658831,0,Low,0,0
63984,Nova Scotia,13.8766,Renter,2.0,Q1 Lowest,11500.0,5,2,1,0.7372435571444924,1,High,0,1
63985,New Brunswick,10.0,Renter,2.0,Q2,42000.0,6,2,2,0.16268967952220093,0,Medium,0,0
